run_id,scenario_id,variant_id,scheduler_name,seed,metric,dimension,value,unit
core-network_slowdown-round_robin-seed-3,network_slowdown,round_robin,round_robin,3,device_utilization,edge-server,0.0001845046500000535,ratio
core-network_slowdown-round_robin-seed-3,network_slowdown,round_robin,round_robin,3,device_utilization,gateway,0.00041575047800015454,ratio
core-network_slowdown-round_robin-seed-3,network_slowdown,round_robin,round_robin,3,device_utilization,mobile,0.0007995201499996255,ratio
core-network_slowdown-round_robin-seed-4,network_slowdown,round_robin,round_robin,4,device_utilization,edge-server,0.00016236409199973424,ratio
core-network_slowdown-round_robin-seed-4,network_slowdown,round_robin,round_robin,4,device_utilization,gateway,0.0003517888659998789,ratio
core-network_slowdown-round_robin-seed-4,network_slowdown,round_robin,round_robin,4,device_utilization,mobile,0.0006765170499997111,ratio
core-network_slowdown-round_robin-seed-5,network_slowdown,round_robin,round_robin,5,device_utilization,edge-server,0.00019188483599955362,ratio
core-network_slowdown-round_robin-seed-5,network_slowdown,round_robin,round_robin,5,device_utilization,gateway,0.00043174088099985966,ratio
core-network_slowdown-round_robin-seed-5,network_slowdown,round_robin,round_robin,5,device_utilization,mobile,0.0008302709249996042,ratio
core-normal-edgeweaver-seed-1,normal,edgeweaver,edgeweaver,1,device_utilization,edge-server,0.0,ratio
core-normal-edgeweaver-seed-1,normal,edgeweaver,edgeweaver,1,device_utilization,gateway,0.0,ratio
core-normal-edgeweaver-seed-1,normal,edgeweaver,edgeweaver,1,device_utilization,mobile,0.002152554249998866,ratio
core-normal-edgeweaver-seed-2,normal,edgeweaver,edgeweaver,2,device_utilization,edge-server,0.0,ratio
core-normal-edgeweaver-seed-2,normal,edgeweaver,edgeweaver,2,device_utilization,gateway,0.0,ratio
core-normal-edgeweaver-seed-2,normal,edgeweaver,edgeweaver,2,device_utilization,mobile,0.0025215635499986093,ratio
core-normal-edgeweaver-seed-3,normal,edgeweaver,edgeweaver,3,device_utilization,edge-server,0.0,ratio
core-normal-edgeweaver-seed-3,normal,edgeweaver,edgeweaver,3,device_utilization,gateway,0.0,ratio
core-normal-edgeweaver-seed-3,normal,edgeweaver,edgeweaver,3,device_utilization,mobile,0.0023985604499986947,ratio
core-normal-edgeweaver-seed-4,normal,edgeweaver,edgeweaver,4,device_utilization,edge-server,0.0,ratio
